gender, Category, product_name,link, product_images,price,description
mujer, vestido , MATCHING DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/matching-dress-with-cut-out-detail-p09878234.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/234/064/2/w/448/9878234064_1_1_1.jpg?ts=1692203336748': 'Image 0 of MATCHING DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/234/064/2/w/448/9878234064_2_1_1.jpg?ts=1692203337712': 'Image 1 of MATCHING DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 4,990.00",Sleeveless dress featuring a round neck with gathering. Side opening detail at the waist. Back fastening with invisible zip and buttoned opening. Combined satin fabric detail.
mujer, vestido , STRAPLESS NYLON JUMPSUIT,https://www.zara.com/in/en/strapless-nylon-jumpsuit-p02712224.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2712/224/710/2/w/448/2712224710_1_1_1.jpg?ts=1690987132747': 'Image 0 of STRAPLESS NYLON JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2712/224/710/2/w/448/2712224710_2_1_1.jpg?ts=1690987132507': 'Image 1 of STRAPLESS NYLON JUMPSUIT from Zara'}]","₹ 3,990.00",Jumpsuit with a straight neckline and exposed shoulders. Front pockets and flap details at the back. Belt loops and a hook-and-loop strap on the front. Invisible side zip fastening. Metal brooch details at the back.
mujer, vestido , SEQUINNED MIDI DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/sequinned-midi-dress-with-cut-out-detail-p07990908.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7990/908/526/2/w/448/7990908526_1_1_1.jpg?ts=1691758138656': 'Image 0 of SEQUINNED MIDI DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7990/908/526/2/w/448/7990908526_2_1_1.jpg?ts=1691758139856': 'Image 1 of SEQUINNED MIDI DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 5,990.00",Sleeveless dress with a round neckline and padded shoulders. Side openings at the waist. Front slit at the hem. Invisible back zip fastening with buttoned opening.
mujer, vestido , PRINTED MIDI DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/printed-midi-dress-with-cut-out-detail-p09878174.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/174/330/2/w/448/9878174330_1_1_1.jpg?ts=1688568630980': 'Image 0 of PRINTED MIDI DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/174/330/2/w/448/9878174330_2_1_1.jpg?ts=1688568631348': 'Image 1 of PRINTED MIDI DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 3,990.00",Dress featuring a slot collar and long sleeves with elastic trims. Elastic waistband with openings. Split hem. Button-up front.
mujer, vestido , GATHERED SHORT DRESS,https://www.zara.com/in/en/gathered-short-dress-p03067348.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3067/258/800/2/w/448/3067258800_1_1_1.jpg?ts=1689342447788': 'Image 0 of GATHERED SHORT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3067/258/800/2/w/448/3067258800_2_1_1.jpg?ts=1689342446716': 'Image 1 of GATHERED SHORT DRESS from Zara'}]","₹ 2,990.00",Sleeveless dress in knit fabric with a round neckline. Draped fabric. Invisible back zip fastening.
mujer, vestido , PLEATED JUMPSUIT WITH KNOTTED WAIST,https://www.zara.com/in/en/pleated-jumpsuit-with-knotted-waist-p07969229.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7969/229/982/2/w/448/7969229982_1_1_1.jpg?ts=1689940537309': 'Image 0 of PLEATED JUMPSUIT WITH KNOTTED WAIST from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7969/229/982/2/w/448/7969229982_2_1_1.jpg?ts=1689940542292': 'Image 1 of PLEATED JUMPSUIT WITH KNOTTED WAIST from Zara'}]","₹ 4,990.00",Sleeveless round neck jumpsuit. Front knot detail at the waist and open back. Wide-leg design. Lining. Invisible back zip fastening.
mujer, vestido , PLEATED RUFFLED MINI DRESS,https://www.zara.com/in/en/pleated-ruffled-mini-dress-p03564165.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3564/165/671/2/w/448/3564165671_2_1_1.jpg?ts=1689090870560': 'Image 0 of PLEATED RUFFLED MINI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3564/165/671/2/w/448/3564165671_6_1_1.jpg?ts=1688726918748': 'Image 1 of PLEATED RUFFLED MINI DRESS from Zara'}]","₹ 4,990.00",Dress with a straight neckline and pleated ruffles. Lining. Invisible back zip fastening.
mujer, vestido , FITTED ASYMMETRIC DRAPED DRESS,https://www.zara.com/in/en/fitted-asymmetric-draped-dress-p03905635.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3905/635/505/2/w/448/3905635505_1_1_1.jpg?ts=1690191626729': 'Image 0 of FITTED ASYMMETRIC DRAPED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3905/635/505/2/w/448/3905635505_2_1_1.jpg?ts=1690191633210': 'Image 1 of FITTED ASYMMETRIC DRAPED DRESS from Zara'}]","₹ 2,590.00",Sleeveless midi dress with an asymmetric neckline. Draped detail on the side.
mujer, vestido , STRAPLESS JUMPSUIT,https://www.zara.com/in/en/strapless-jumpsuit-p07969241.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7969/241/800/2/w/448/7969241800_1_1_1.jpg?ts=1692806227393': 'Image 0 of STRAPLESS JUMPSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7969/241/800/2/w/448/7969241800_2_1_1.jpg?ts=1692806227341': 'Image 1 of STRAPLESS JUMPSUIT from Zara'}]","₹ 5,590.00",Jumpsuit with a straight neckline and exposed shoulders. Front box pleat detailing and covered buttons. Invisible side zip fastening.
mujer, vestido , TIE-DYE PRINT HALTER SLIP DRESS,https://www.zara.com/in/en/tie-dye-print-halter-slip-dress-p08479150.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8479/150/330/2/w/448/8479150330_1_1_1.jpg?ts=1691758355111': 'Image 0 of TIE-DYE PRINT HALTER SLIP DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8479/150/330/2/w/448/8479150330_2_1_1.jpg?ts=1691758355141': 'Image 1 of TIE-DYE PRINT HALTER SLIP DRESS from Zara'}]","₹ 5,590.00",Satin halter neck dress with thin straps.
mujer, vestido , MULTICOLOURED DOTTED MESH PLAYSUIT DRESS,https://www.zara.com/in/en/multicoloured-dotted-mesh-playsuit-dress-p00881335.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0881/335/712/2/w/448/0881335712_1_1_1.jpg?ts=1686234436438': 'Image 0 of MULTICOLOURED DOTTED MESH PLAYSUIT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0881/335/712/2/w/448/0881335712_2_1_1.jpg?ts=1686234434945': 'Image 1 of MULTICOLOURED DOTTED MESH PLAYSUIT DRESS from Zara'}]","₹ 3,990.00",Playsuit dress with a plunging V-neckline and long sleeves with elastic trims. Shorts-style lining. Fastens at the back with an invisible zip and tie.
mujer, vestido , KAFTAN WITH WOODEN BEADS,https://www.zara.com/in/en/kaftan-with-wooden-beads-p06188010.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6188/010/712/2/w/448/6188010712_1_1_1.jpg?ts=1683728027400': 'Image 0 of KAFTAN WITH WOODEN BEADS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6188/010/712/2/w/448/6188010712_2_1_1.jpg?ts=1683728027292': 'Image 1 of KAFTAN WITH WOODEN BEADS from Zara'}]","₹ 3,990.00",V-neck kaftan with short sleeves. Drawstrings with wooden beads.
mujer, vestido , ASYMMETRIC DENIM TRF DRESS,https://www.zara.com/in/en/asymmetric-denim-trf-dress-p05520280.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5520/280/406/2/w/448/5520280406_1_1_1.jpg?ts=1685534062130': 'Image 0 of ASYMMETRIC DENIM TRF DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5520/280/406/2/w/448/5520280406_2_1_1.jpg?ts=1685534061883': 'Image 1 of ASYMMETRIC DENIM TRF DRESS from Zara'}]","₹ 3,990.00",Sleeveless midi dress with an asymmetric neckline. Featuring a frayed hem and metal zip fastening on the side.
mujer, vestido , TOPSTITCHED MIDI DRESS,https://www.zara.com/in/en/topstitched-midi-dress-p00881221.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0881/221/800/2/w/448/0881221800_1_1_1.jpg?ts=1689172925374': 'Image 0 of TOPSTITCHED MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0881/221/800/2/w/448/0881221800_2_1_1.jpg?ts=1689172923533': 'Image 1 of TOPSTITCHED MIDI DRESS from Zara'}]","₹ 3,990.00",Midi dress with a straight-cut neckline and wide straps that cross at the back with contrast topstitching. Side in-seam pockets. Smocked fabric.
mujer, vestido , LONG FITTED ASYMMETRIC DRESS,https://www.zara.com/in/en/long-fitted-asymmetric-dress-p05584637.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5584/637/505/2/w/448/5584637505_1_1_1.jpg?ts=1691748080785': 'Image 0 of LONG FITTED ASYMMETRIC DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5584/637/505/2/w/448/5584637505_2_1_1.jpg?ts=1691748081427': 'Image 1 of LONG FITTED ASYMMETRIC DRESS from Zara'}]","₹ 2,990.00",Sleeveless long dress with an asymmetric neckline. Opening detail on the shoulder.
mujer, vestido , LINEN BLEND MIDI DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/linen-blend-midi-dress-with-cut-out-detail-p07696939.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7696/939/800/2/w/448/7696939800_1_1_1.jpg?ts=1685703813466': 'Image 0 of LINEN BLEND MIDI DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7696/939/800/2/w/448/7696939800_2_1_1.jpg?ts=1685703813444': 'Image 1 of LINEN BLEND MIDI DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 3,990.00",Dress made of a linen blend. V-neck with gathering and thin straps that cross at the back. Front cut-out detail at the waist. Front slit at the hem. Invisible back zip fastening.
mujer, vestido , CONTRAST CROCHET KNIT DRESS,https://www.zara.com/in/en/contrast-crochet-knit-dress-p04331113.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/4331/113/800/17/w/448/4331113800_1_1_1.jpg?ts=1688999503474': 'Image 0 of CONTRAST CROCHET KNIT DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/4331/113/800/17/w/448/4331113800_2_1_1.jpg?ts=1688999501279': 'Image 1 of CONTRAST CROCHET KNIT DRESS from Zara'}]","₹ 3,990.00",Dress with straight neckline and thin straps. Matching crochet fabric detail and tonal embroidery.
mujer, vestido , PRINTED TULLE DRESS,https://www.zara.com/in/en/printed-tulle-dress-p03152237.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3152/237/120/2/w/448/3152237120_1_1_1.jpg?ts=1691668025625': 'Image 0 of PRINTED TULLE DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3152/237/120/2/w/448/3152237120_2_1_1.jpg?ts=1691668025620': 'Image 1 of PRINTED TULLE DRESS from Zara'}]","₹ 3,290.00",Short dress featuring a high neck and long sleeves. Draped fabric. Lining. Invisible back zip fastening.
mujer, vestido , SHORT JUMPSUIT WITH TIED BOW,https://www.zara.com/in/en/short-jumpsuit-with-tied-bow-p03152208.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3152/208/304/2/w/448/3152208304_1_1_1.jpg?ts=1688732542837': 'Image 0 of SHORT JUMPSUIT WITH TIED BOW from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3152/208/304/2/w/448/3152208304_2_1_1.jpg?ts=1688732543353': 'Image 1 of SHORT JUMPSUIT WITH TIED BOW from Zara'}]","₹ 3,290.00",Playsuit with a plunging V-neckline and short turn-up sleeves. Side in-seam pockets. Elasticated waistband with adjustable ties. Invisible back zip fastening.
mujer, vestido , SATIN MINI DRESS,https://www.zara.com/in/en/satin-mini-dress-p02572851.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/2572/796/500/2/w/448/2572796500_1_1_1.jpg?ts=1689175827441': 'Image 0 of SATIN MINI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/2572/796/500/2/w/448/2572796500_2_1_1.jpg?ts=1689175827535': 'Image 1 of SATIN MINI DRESS from Zara'}]","₹ 3,290.00",Collared dress with a surplice neckline. Long slit sleeves. Gathered detail at the front. Invisible side zip fastening.
mujer, vestido , LINEN-BLEND SHIRT-STYLE PLAYSUIT,https://www.zara.com/in/en/linen-blend-shirt-style-playsuit-p07826939.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7826/939/961/2/w/448/7826939961_1_1_1.jpg?ts=1686063610289': 'Image 0 of LINEN-BLEND SHIRT-STYLE PLAYSUIT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7826/939/961/2/w/448/7826939961_2_1_1.jpg?ts=1686063610088': 'Image 1 of LINEN-BLEND SHIRT-STYLE PLAYSUIT from Zara'}]","₹ 3,290.00",Playsuit featuring a Johnny collar and short sleeves. Elasticated waist. Front patch pockets. Button-up front.
mujer, vestido , LINEN BLEND GATHERED MIDI DRESS,https://www.zara.com/in/en/linen-blend-gathered-midi-dress-p07812575.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7812/575/420/2/w/448/7812575420_1_1_1.jpg?ts=1686581672390': 'Image 0 of LINEN BLEND GATHERED MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7812/575/420/2/w/448/7812575420_2_1_1.jpg?ts=1686581672304': 'Image 1 of LINEN BLEND GATHERED MIDI DRESS from Zara'}]","₹ 3,290.00",Dress made of a linen blend fabric. V-neck and thin straps twisted at the back. Front gathered details and slit at the hem. Invisible back zip fastening.
mujer, vestido , PRINTED RUSTIC MIDI DRESS,https://www.zara.com/in/en/printed-rustic-midi-dress-p08351230.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8351/230/064/2/w/448/8351230064_2_1_1.jpg?ts=1691577425641': 'Image 0 of PRINTED RUSTIC MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8351/230/064/2/w/448/8351230064_1_1_1.jpg?ts=1691577425046': 'Image 1 of PRINTED RUSTIC MIDI DRESS from Zara'}]","₹ 3,290.00",Dress featuring a V-neck with gathering and thin straps. Front fastening with matching covered buttons.
mujer, vestido , KNIT DRESS WITH GOLD BUTTONS,https://www.zara.com/in/en/knit-dress-with-gold-buttons-p03859055.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/3859/055/250/2/w/448/3859055250_1_1_1.jpg?ts=1688716765538': 'Image 0 of KNIT DRESS WITH GOLD BUTTONS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/3859/055/250/2/w/448/3859055250_2_1_1.jpg?ts=1688716765500': 'Image 1 of KNIT DRESS WITH GOLD BUTTONS from Zara'}]","₹ 3,290.00","Short sleeveless dress with a round neckline, false golden buttons and a pleated hem."
mujer, vestido , MIDI DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/midi-dress-with-cut-out-detail-p08115091.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8115/091/613/2/w/448/8115091613_1_1_1.jpg?ts=1689668777347': 'Image 0 of MIDI DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8115/091/613/2/w/448/8115091613_2_1_1.jpg?ts=1689588090189': 'Image 1 of MIDI DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 3,290.00",Knit midi dress with a halter neck and round neckline. Cut-out detail at the waist and metal pieces. Invisible back zip fastening. Back slit at the hem.
mujer, vestido , STRAPLESS DRESS WITH SLITS,https://www.zara.com/in/en/strapless-dress-with-slits-p05644807.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5644/807/615/2/w/448/5644807615_1_1_1.jpg?ts=1689861335576': 'Image 0 of STRAPLESS DRESS WITH SLITS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5644/807/615/2/w/448/5644807615_2_1_1.jpg?ts=1689861335105': 'Image 1 of STRAPLESS DRESS WITH SLITS from Zara'}]","₹ 3,290.00",Long strapless dress. Front slit detail and lined metal ring in the same fabric. Draped fabric.
mujer, vestido, FITTED HALTER DRESS WITH RING DETAIL,https://www.zara.com/in/en/fitted-halter-dress-with-ring-detail-p05644808.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5644/808/800/22/w/448/5644808800_1_1_1.jpg?ts=1690451545791': 'Image 0 of FITTED HALTER DRESS WITH RING DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/5644/808/800/22/w/448/5644808800_2_1_1.jpg?ts=1690451543778': 'Image 1 of FITTED HALTER DRESS WITH RING DETAIL from Zara'}]","₹ 3,290.00",Long halter neck dress with metal ring. Draped fabric detail on the side.
mujer, vestido, SHORT DRESS WITH LACE TRIM DETAILS,https://www.zara.com/in/en/short-dress-with-lace-trim-details-p08101592.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8101/592/250/2/w/448/8101592250_1_1_1.jpg?ts=1689264048668': 'Image 0 of SHORT DRESS WITH LACE TRIM DETAILS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8101/592/250/2/w/448/8101592250_6_1_1.jpg?ts=1689340152678': 'Image 1 of SHORT DRESS WITH LACE TRIM DETAILS from Zara'}]","₹ 3,290.00",Slot collar dress with ruffles. Long sleeves. Front lace trim details. Ruffled hem. Button-up front.
mujer, vestido, SHORT PLEATED DRESS,https://www.zara.com/in/en/short-pleated-dress-p00219804.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0219/804/700/2/w/448/0219804700_1_1_1.jpg?ts=1691058935654': 'Image 0 of SHORT PLEATED DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0219/804/700/2/w/448/0219804700_2_1_1.jpg?ts=1691058936114': 'Image 1 of SHORT PLEATED DRESS from Zara'}]","₹ 3,290.00",Short dress featuring a halter neck with a tie detail and a V-neck. Pleated fabric with ruffle trims. Matching lining.
mujer, vestido, LINEN-BLEND CORSETRY-INSPIRED MIDI DRESS,https://www.zara.com/in/en/linen-blend-corsetry-inspired-midi-dress-p07737381.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7737/381/526/2/w/448/7737381526_1_1_1.jpg?ts=1690464702136': 'Image 0 of LINEN-BLEND CORSETRY-INSPIRED MIDI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7737/381/526/2/w/448/7737381526_2_1_1.jpg?ts=1690464700597': 'Image 1 of LINEN-BLEND CORSETRY-INSPIRED MIDI DRESS from Zara'}]","₹ 3,290.00",Dress made of a linen blend. V-neck with gathering and thin straps. Matching false covered buttons on the front. Slit at the hem. Invisible zip and tied fastening at the back.
mujer, vestido, STRAPLESS MIDI DRESS WITH CUT-OUT DETAIL,https://www.zara.com/in/en/strapless-midi-dress-with-cut-out-detail-p08342220.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/8342/220/800/12/w/448/8342220800_1_1_1.jpg?ts=1687345998246': 'Image 0 of STRAPLESS MIDI DRESS WITH CUT-OUT DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/8342/220/800/12/w/448/8342220800_2_1_1.jpg?ts=1687345997233': 'Image 1 of STRAPLESS MIDI DRESS WITH CUT-OUT DETAIL from Zara'}]","₹ 3,290.00",Midi dress with a straight-cut neckline and exposed shoulders. Cut-out detail on the chest. Back slit at the hem. Invisible back zip fastening.
mujer, vestido, CAMISOLE DRESS WITH GATHERING,https://www.zara.com/in/en/camisole-dress-with-gathering-p00387155.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/0387/155/800/2/w/448/0387155800_1_1_1.jpg?ts=1688480095315': 'Image 0 of CAMISOLE DRESS WITH GATHERING from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0387/155/800/2/w/448/0387155800_2_1_1.jpg?ts=1688480095280': 'Image 1 of CAMISOLE DRESS WITH GATHERING from Zara'}]","₹ 3,290.00",Satiny dress with a V-neckline and thin straps. Gathered front detail. Front slit. Invisible back zip fastening.
mujer, vestido, PRINTED MINI DRESS,https://www.zara.com/in/en/printed-mini-dress-p09878238.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/9878/238/043/2/w/448/9878238043_1_1_1.jpg?ts=1690386809651': 'Image 0 of PRINTED MINI DRESS from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9878/238/043/2/w/448/9878238043_2_1_1.jpg?ts=1690386809579': 'Image 1 of PRINTED MINI DRESS from Zara'}]","₹ 3,290.00",Slot collar dress with long sleeves with elasticated trim. Elasticated waist and a thin belt in the same fabric. Button-up front.
mujer, vestido, JUMPSUIT WITH RUFFLES,https://www.zara.com/in/en/jumpsuit-with-ruffles-p01971102.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1971/102/800/2/w/448/1971102800_1_1_1.jpg?ts=1685015276069': 'Image 0 of JUMPSUIT WITH RUFFLES from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/1971/102/800/2/w/448/1971102800_2_1_1.jpg?ts=1685015276661': 'Image 1 of JUMPSUIT WITH RUFFLES from Zara'}]","₹ 5,990.00",Sleeveless jumpsuit with a round neck. Matching pleated ruffle trims. Tied belt in the same fabric. Back fastening with invisible zip and buttoned opening.
